"Time_Frame_ID","Scenario","system","CEC.ecoregion","Bioclim.Variable","Units","mean zscore","mean(baseline)","mean delta","min delta","max delta","Percent_ecoregion_affected","SqKM_Ecoreg_system","SqKm_ecoregion_affected","Percent_of_Total_Distribution","Percent_system_affected","Total_SqKM_system_BPS","Sys.ID","cec_ID","ScoreDate"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Columbia Mountains/Northern Rockies","Mean Temperature of Wettest Quarter","C",0.771,10.28,5.09,-8.26,9.71,7.99,874.9701,6994.5109794,0.48,0.00482764803562755,181241.4852,722894,"6.2.3","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Columbia Mountains/Northern Rockies","Min Temperature of Coldest Month","C",1.52,-7.05,2.95,2.57,3.52,100,874.9701,87497.01,0.48,0.00482764803562755,181241.4852,722894,"6.2.3","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Columbia Mountains/Northern Rockies","Precipitation of Wettest Quarter","mm",1.02,209,133,88.1,185,5.19,874.9701,4541.094819,0.48,0.00482764803562755,181241.4852,722894,"6.2.3","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Columbia Plateau","Annual Mean Temperature","C",1.39,10.07,1.02,0.895,1.18,100,20320.146,2032014.6,11.21,0.112116417373079,181241.4852,722894,"10.1.2","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Columbia Plateau","Isothermality (BIO2/BIO7) (* 100)","Percent",1.02,32.6,2.11,2.06,2.17,0.1,20320.146,2019.8225124,11.21,0.112116417373079,181241.4852,722894,"10.1.2","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Columbia Plateau","Max Temperature of Warmest Month","C",1.02,28.1,1.7,1.66,1.75,0.52,20320.146,10607.116212,11.21,0.112116417373079,181241.4852,722894,"10.1.2","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Columbia Plateau","Mean Temperature of Driest Quarter","C",1.229,19.89,2.304,1.33,7.4,5.37,20320.146,109098.863874,11.21,0.112116417373079,181241.4852,722894,"10.1.2","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Columbia Plateau","Mean Temperature of Wettest Quarter","C",1.082,11.61,4.89,4.26,6.73,0.15,20320.146,3027.701754,11.21,0.112116417373079,181241.4852,722894,"10.1.2","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Columbia Plateau","Min Temperature of Coldest Month","C",1.27,-4.49,2.56,2.04,3.18,98.4,20320.146,1999502.3664,11.21,0.112116417373079,181241.4852,722894,"10.1.2","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Columbia Plateau","Precipitation of Coldest Quarter","mm",1.11,169,113,55.5,229,9.77,20320.146,198503.4422448,11.21,0.112116417373079,181241.4852,722894,"10.1.2","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Columbia Plateau","Precipitation of Wettest Quarter","mm",1.11,154,99.4,50.4,281,32.96,20320.146,669752.01216,11.21,0.112116417373079,181241.4852,722894,"10.1.2","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Eastern Cascades Slopes and Foothills","Annual Mean Temperature","C",1.78,7.9,1.16,0.881,1.3,100,2858.8869,285888.69,1.58,0.0157739101334621,181241.4852,722894,"6.2.8","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Eastern Cascades Slopes and Foothills","Isothermality (BIO2/BIO7) (* 100)","Percent",1.05,41.1,2.53,2.35,2.78,1.8,2858.8869,5147.71175214,1.58,0.0157739101334621,181241.4852,722894,"6.2.8","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Eastern Cascades Slopes and Foothills","Mean Temperature of Driest Quarter","C",1.194,16.91,1.901,1.27,3.99,40.58,2858.8869,116019.3481758,1.58,0.0157739101334621,181241.4852,722894,"6.2.8","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Eastern Cascades Slopes and Foothills","Min Temperature of Coldest Month","C",1.61,-5.8,2.41,1.81,2.84,100,2858.8869,285888.69,1.58,0.0157739101334621,181241.4852,722894,"6.2.8","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Eastern Cascades Slopes and Foothills","Precipitation of Coldest Quarter","mm",1.13,198,145,72.7,429,74.79,2858.8869,213822.44080218,1.58,0.0157739101334621,181241.4852,722894,"6.2.8","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Eastern Cascades Slopes and Foothills","Precipitation of Wettest Quarter","mm",1.18,221,151.2,72.7,506,77.84,2858.8869,222535.756296,1.58,0.0157739101334621,181241.4852,722894,"6.2.8","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","High Plains","Annual Mean Temperature","C",1.05,8.46,1.17,1.137,1.23,99.4,871.0092,86578.31448,0.48,0.00480579376757392,181241.4852,722894,"9.4.1","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","High Plains","Mean Temperature of Wettest Quarter","C",1.041,15.43,4.41,3.67,5.25,15.48,871.0092,13479.7383792,0.48,0.00480579376757392,181241.4852,722894,"9.4.1","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","High Plains","Min Temperature of Coldest Month","C",1.41,-10.29,3.31,3.15,3.44,100,871.0092,87100.92,0.48,0.00480579376757392,181241.4852,722894,"9.4.1","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","High Plains","Precipitation of Warmest Quarter","mm",1,168,101.1,101.1,101,0.2,871.0092,172.4598216,0.48,0.00480579376757392,181241.4852,722894,"9.4.1","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","High Plains","Precipitation of Wettest Quarter","mm",1.23,172,118.1,105.9,138,100,871.0092,87100.92,0.48,0.00480579376757392,181241.4852,722894,"9.4.1","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","High Plains","Temperature Annual Range (BIO5-BIO6)","C",-1.05,41.2,-2.24,-2.34,-2.1,62.9,871.0092,54786.47868,0.48,0.00480579376757392,181241.4852,722894,"9.4.1","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Idaho Batholith","Annual Mean Temperature","C",1.82,6.98,1.28,1.105,1.47,100,792.3177,79231.77,0.44,0.00437161337055739,181241.4852,722894,"6.2.15","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Idaho Batholith","Mean Temperature of Driest Quarter","C",1.16,18.74,3.043,2.09,9.84,23.04,792.3177,18258.1690788,0.44,0.00437161337055739,181241.4852,722894,"6.2.15","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Idaho Batholith","Mean Temperature of Wettest Quarter","C",0.397,7.39,2.34,-7.87,8.35,4.44,792.3177,3517.890588,0.44,0.00437161337055739,181241.4852,722894,"6.2.15","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Idaho Batholith","Min Temperature of Coldest Month","C",1.59,-9.28,2.76,2.35,3.15,100,792.3177,79231.77,0.44,0.00437161337055739,181241.4852,722894,"6.2.15","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Idaho Batholith","Precipitation of Coldest Quarter","mm",1.11,229,171,97.2,300,35.52,792.3177,28141.5400686,0.44,0.00437161337055739,181241.4852,722894,"6.2.15","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Idaho Batholith","Precipitation of Wettest Quarter","mm",1.11,249,170,97.2,300,37.84,792.3177,29981.301768,0.44,0.00437161337055739,181241.4852,722894,"6.2.15","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Middle Rockies","Annual Mean Temperature","C",1.77,5.52,1.26,1.113,1.52,100,10746.9099,1074690.99,5.93,0.0592960816235907,181241.4852,722894,"6.2.10","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Middle Rockies","Isothermality (BIO2/BIO7) (* 100)","Percent",1.05,36.3,2.6,2.23,2.94,7.88,10746.9099,84667.38026517,5.93,0.0592960816235907,181241.4852,722894,"6.2.10","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Middle Rockies","Mean Temperature of Driest Quarter","C",0.94,8.76,7.869,-9.9,13.74,2.3,10746.9099,24760.8804096,5.93,0.0592960816235907,181241.4852,722894,"6.2.10","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Middle Rockies","Mean Temperature of Wettest Quarter","C",1.225,10.83,4.94,-8.71,10.94,28.27,10746.9099,303825.8897829,5.93,0.0592960816235907,181241.4852,722894,"6.2.10","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Middle Rockies","Min Temperature of Coldest Month","C",1.46,-11.71,2.96,1.98,4.15,100,10746.9099,1074690.99,5.93,0.0592960816235907,181241.4852,722894,"6.2.10","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Middle Rockies","Precipitation of Coldest Quarter","mm",1.01,258,185,185.5,185,0.03,10746.9099,305.21224116,5.93,0.0592960816235907,181241.4852,722894,"6.2.10","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Middle Rockies","Precipitation of Warmest Quarter","mm",1.02,160,98.6,69.7,125,0.77,10746.9099,8253.6268032,5.93,0.0592960816235907,181241.4852,722894,"6.2.10","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Middle Rockies","Precipitation of Wettest Quarter","mm",1.18,174,116.4,58.4,288,62.23,10746.9099,668780.203077,5.93,0.0592960816235907,181241.4852,722894,"6.2.10","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Middle Rockies","Temperature Annual Range (BIO5-BIO6)","C",-1.04,39,-2.71,-3.13,-2.34,3.78,10746.9099,40623.319422,5.93,0.0592960816235907,181241.4852,722894,"6.2.10","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","North Cascades","Annual Mean Temperature","C",1.48,7.64,1.1,0.967,1.17,100,496.5057,49650.57,0.27,0.00273947048851484,181241.4852,722894,"6.2.5","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","North Cascades","Isothermality (BIO2/BIO7) (* 100)","Percent",1.02,32.5,2.14,2.1,2.18,2.27,496.5057,1128.40850439,0.27,0.00273947048851484,181241.4852,722894,"6.2.5","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","North Cascades","Mean Temperature of Driest Quarter","C",1.098,17.07,5.887,4.31,7.3,13.26,496.5057,6582.6725706,0.27,0.00273947048851484,181241.4852,722894,"6.2.5","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","North Cascades","Mean Temperature of Wettest Quarter","C",-1.056,-1.36,-8.48,-8.48,-8.48,0.38,496.5057,188.1756603,0.27,0.00273947048851484,181241.4852,722894,"6.2.5","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","North Cascades","Min Temperature of Coldest Month","C",1.41,-7.02,2.58,2.12,3.16,100,496.5057,49650.57,0.27,0.00273947048851484,181241.4852,722894,"6.2.5","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","North Cascades","Precipitation of Coldest Quarter","mm",1.15,303,206,86.7,435,33.71,496.5057,16738.24980897,0.27,0.00273947048851484,181241.4852,722894,"6.2.5","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","North Cascades","Precipitation of Wettest Quarter","mm",1.23,274,185.3,75,500,59.09,496.5057,29338.521813,0.27,0.00273947048851484,181241.4852,722894,"6.2.5","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Northern Basin and Range","Annual Mean Temperature","C",1.88,8.14,1.29,1.11,1.43,100,32139.2691,3213926.91,17.73,0.177328435951263,181241.4852,722894,"10.1.3","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Northern Basin and Range","Isothermality (BIO2/BIO7) (* 100)","Percent",1.04,36,2.3,1.93,2.63,5.02,32139.2691,161207.35987869,17.73,0.177328435951263,181241.4852,722894,"10.1.3","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Northern Basin and Range","Mean Temperature of Driest Quarter","C",1.085,16.67,5.124,1.73,12.11,2.84,32139.2691,91243.3849749,17.73,0.177328435951263,181241.4852,722894,"10.1.3","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Northern Basin and Range","Mean Temperature of Wettest Quarter","C",-0.635,7.85,-3.44,-9.26,6.82,7.37,32139.2691,236705.7169215,17.73,0.177328435951263,181241.4852,722894,"10.1.3","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Northern Basin and Range","Min Temperature of Coldest Month","C",1.71,-7.39,2.78,1.86,3.49,100,32139.2691,3213926.91,17.73,0.177328435951263,181241.4852,722894,"10.1.3","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Northern Basin and Range","Precipitation of Coldest Quarter","mm",1.1,185,147,66.6,396,7.45,32139.2691,239492.19155247,17.73,0.177328435951263,181241.4852,722894,"10.1.3","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Northern Basin and Range","Precipitation of Wettest Quarter","mm",1.09,202,144.4,64.3,396,8.69,32139.2691,279290.248479,17.73,0.177328435951263,181241.4852,722894,"10.1.3","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Northwestern Glaciated Plains","Annual Mean Temperature","C",1.51,7.09,1.23,1.162,1.28,100,5542.7247,554272.47,3.06,0.0305819867558666,181241.4852,722894,"9.3.1","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Northwestern Glaciated Plains","Isothermality (BIO2/BIO7) (* 100)","Percent",1.04,35.8,2.8,2.67,2.98,1.81,5542.7247,10054.5026058,3.06,0.0305819867558666,181241.4852,722894,"9.3.1","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Northwestern Glaciated Plains","Mean Temperature of Driest Quarter","C",0.808,9.73,6.338,-8.9,10.72,0.56,5542.7247,3092.8403826,3.06,0.0305819867558666,181241.4852,722894,"9.3.1","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Northwestern Glaciated Plains","Mean Temperature of Wettest Quarter","C",1.148,16.81,3.46,2.53,7.11,60.79,5542.7247,336947.7772377,3.06,0.0305819867558666,181241.4852,722894,"9.3.1","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Northwestern Glaciated Plains","Min Temperature of Coldest Month","C",1.43,-13.22,4.31,3.38,4.76,100,5542.7247,554272.47,3.06,0.0305819867558666,181241.4852,722894,"9.3.1","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Northwestern Glaciated Plains","Precipitation of Warmest Quarter","mm",1.02,148,85.3,79.6,102,1.21,5542.7247,6701.1541623,3.06,0.0305819867558666,181241.4852,722894,"9.3.1","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Northwestern Glaciated Plains","Precipitation of Wettest Quarter","mm",1.16,161,99.3,64.8,152,97.86,5542.7247,542411.039142,3.06,0.0305819867558666,181241.4852,722894,"9.3.1","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Northwestern Great Plains","Annual Mean Temperature","C",1.4,7.88,1.19,1.122,1.25,100,44528.9238,4452892.38,24.57,0.245688362964265,181241.4852,722894,"9.3.3","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Northwestern Great Plains","Isothermality (BIO2/BIO7) (* 100)","Percent",1.05,37.5,2.77,2.43,3.02,4.96,44528.9238,221001.50171178,24.57,0.245688362964265,181241.4852,722894,"9.3.3","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Northwestern Great Plains","Mean Temperature of Driest Quarter","C",-0.731,1.82,-7.924,-14.19,7.94,0.04,44528.9238,1825.6858758,24.57,0.245688362964265,181241.4852,722894,"9.3.3","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Northwestern Great Plains","Mean Temperature of Wettest Quarter","C",1.194,16.78,4.2,-3.25,7.04,19.89,44528.9238,885858.4100772,24.57,0.245688362964265,181241.4852,722894,"9.3.3","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Northwestern Great Plains","Min Temperature of Coldest Month","C",1.46,-11.91,3.86,2.94,4.7,100,44528.9238,4452892.38,24.57,0.245688362964265,181241.4852,722894,"9.3.3","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Northwestern Great Plains","Precipitation of Warmest Quarter","mm",1.03,164,103.9,78.6,128,1.28,44528.9238,56907.9646164,24.57,0.245688362964265,181241.4852,722894,"9.3.3","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Northwestern Great Plains","Precipitation of Wettest Quarter","mm",1.24,168,113.4,64,204,99.93,44528.9238,4449775.355334,24.57,0.245688362964265,181241.4852,722894,"9.3.3","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Northwestern Great Plains","Temperature Annual Range (BIO5-BIO6)","C",-1.06,40.7,-3.09,-3.47,-2.34,12.73,44528.9238,566853.199974,24.57,0.245688362964265,181241.4852,722894,"9.3.3","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Snake River Plain","Annual Mean Temperature","C",1.76,8.49,1.36,1.174,1.49,100,12666.0267,1266602.67,6.99,0.0698848096837379,181241.4852,722894,"10.1.8","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Snake River Plain","Mean Temperature of Driest Quarter","C",1.09,20.3,2.302,1.77,2.94,2.58,12666.0267,32703.6809394,6.99,0.0698848096837379,181241.4852,722894,"10.1.8","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Snake River Plain","Mean Temperature of Wettest Quarter","C",0.695,10.42,3.9,-10.84,11.93,11.21,12666.0267,142036.8234138,6.99,0.0698848096837379,181241.4852,722894,"10.1.8","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Snake River Plain","Min Temperature of Coldest Month","C",1.44,-9.21,2.61,1.85,3.2,100,12666.0267,1266602.67,6.99,0.0698848096837379,181241.4852,722894,"10.1.8","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Snake River Plain","Precipitation of Coldest Quarter","mm",1.09,190,140,70.3,252,13.09,12666.0267,165859.08643116,6.99,0.0698848096837379,181241.4852,722894,"10.1.8","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Snake River Plain","Precipitation of Wettest Quarter","mm",1.09,185,125.1,63.2,252,17.12,12666.0267,216842.377104,6.99,0.0698848096837379,181241.4852,722894,"10.1.8","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Southern Rockies","Annual Mean Temperature","C",1.21,6.39,1.23,1.175,1.4,100,1579.1841,157918.41,0.87,0.00871314919019434,181241.4852,722894,"6.2.14","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Southern Rockies","Max Temperature of Warmest Month","C",1.15,27.4,1.55,1.43,1.63,1.2,1579.1841,1896.6001041,0.87,0.00871314919019434,181241.4852,722894,"6.2.14","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Southern Rockies","Mean Temperature of Driest Quarter","C",0.13,5.05,0.867,-13.06,12.61,8.06,1579.1841,12731.3822142,0.87,0.00871314919019434,181241.4852,722894,"6.2.14","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Southern Rockies","Mean Temperature of Wettest Quarter","C",1.077,11.64,4.87,3.84,6.08,12.18,1579.1841,19231.3039698,0.87,0.00871314919019434,181241.4852,722894,"6.2.14","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Southern Rockies","Min Temperature of Coldest Month","C",1.43,-10.46,3.08,1.11,3.41,99.3,1579.1841,156812.98113,0.87,0.00871314919019434,181241.4852,722894,"6.2.14","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Southern Rockies","Precipitation of Wettest Quarter","mm",1.16,180,123.4,81.7,193,86.45,1579.1841,136520.465445,0.87,0.00871314919019434,181241.4852,722894,"6.2.14","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Southern Rockies","Temperature Annual Range (BIO5-BIO6)","C",-1.05,37.7,-2.12,-2.33,-1.92,18.52,1579.1841,29246.489532,0.87,0.00871314919019434,181241.4852,722894,"6.2.14","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Wasatch and Uinta Mountains","Annual Mean Temperature","C",1.71,6.25,1.39,1.334,1.45,100,177.9165,17791.65,0.1,0.000981654392225208,181241.4852,722894,"6.2.13","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Wasatch and Uinta Mountains","Mean Temperature of Driest Quarter","C",1.2,13.5,10.874,1.93,13.26,23.46,177.9165,4173.3873405,0.1,0.000981654392225208,181241.4852,722894,"6.2.13","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Wasatch and Uinta Mountains","Mean Temperature of Wettest Quarter","C",-1.107,1.38,-6.48,-8.14,-5.2,13.58,177.9165,2416.10607,0.1,0.000981654392225208,181241.4852,722894,"6.2.13","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Wasatch and Uinta Mountains","Min Temperature of Coldest Month","C",1.29,-11.47,2.16,1.57,2.53,100,177.9165,17791.65,0.1,0.000981654392225208,181241.4852,722894,"6.2.13","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Wyoming Basin","Annual Mean Temperature","C",1.54,6.25,1.3,1.155,1.48,100,36768.1113,3676811.13,20.29,0.202868075481871,181241.4852,722894,"10.1.4","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Wyoming Basin","Max Temperature of Warmest Month","C",1.01,27.9,1.38,1.35,1.45,2.38,36768.1113,87397.8005601,20.29,0.202868075481871,181241.4852,722894,"10.1.4","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Wyoming Basin","Mean Temperature of Driest Quarter","C",0.657,5.79,6.503,-14.44,16.43,6.46,36768.1113,237521.998998,20.29,0.202868075481871,181241.4852,722894,"10.1.4","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Wyoming Basin","Mean Temperature of Wettest Quarter","C",1.142,13.08,5.17,-9.68,12.32,21.93,36768.1113,806140.8402525,20.29,0.202868075481871,181241.4852,722894,"10.1.4","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Wyoming Basin","Min Temperature of Coldest Month","C",1.29,-12.73,2.45,1.27,3.58,98.8,36768.1113,3632689.39644,20.29,0.202868075481871,181241.4852,722894,"10.1.4","3/28/2021"
1,"rmp_45","Inter_Mountain_Basins_Big_Sagebrush_Steppe","Wyoming Basin","Precipitation of Wettest Quarter","mm",1.25,124,88.3,42.7,190,57.72,36768.1113,2122255.384236,20.29,0.202868075481871,181241.4852,722894,"10.1.4","3/28/2021"
